iter	Passed	Remaining
3221	113834	239469
3222	113865	239425
3223	113904	239396
3224	113942	239367
3225	113977	239331
3226	114011	239292
3227	114045	239255
3228	114080	239219
3229	114119	239192
3230	114159	239166
3231	114193	239126
3232	114229	239093
3233	114263	239055
3234	114299	239021
3235	114328	238974
3236	114364	238938
3237	114398	238900
3238	114434	238867
3239	114468	238828
3240	114506	238798
3241	114540	238760
3242	114575	238725
3243	114617	238703
3244	114651	238665
3245	114692	238641
3246	114726	238605
3247	114758	238562
3248	114796	238531
3249	114833	238499
3250	114870	238468
3251	114907	238437
3252	114943	238402
3253	114980	238371
3254	115017	238339
3255	115057	238313
3256	115089	238271
3257	115124	238235
3258	115158	238196
3259	115195	238164
3260	115230	238129
3261	115267	238097
3262	115301	238058
3263	115333	238017
3264	115372	237988
3265	115403	237944
3266	115435	237902
3267	115469	237863
3268	115502	237824
3269	115537	237788
3270	115571	237750
3271	115607	237715
3272	115640	237675
3273	115673	237636
3274	115712	237608
3275	115745	237568
3276	115786	237544
3277	115822	237509
3278	115862	237484
3279	115898	237451
3280	115931	237410
3281	115965	237372
3282	116000	237336
3283	116035	237300
3284	116067	237258
3285	116104	237225
3286	116140	237191
3287	116169	237143
3288	116202	237103
3289	116238	237069
3290	116268	237023
3291	116305	236992
3292	116341	236958
3293	116373	236916
3294	116404	236871
3295	116443	236843
3296	116482	236814
3297	116509	236763
3298	116543	236724
3299	116576	236685
3300	116611	236649
3301	116642	236606
3302	116673	236560
3303	116704	236517
3304	116741	236485
3305	116773	236442
3306	116809	236408
3307	116837	236359
3308	116875	236329
3309	116910	236294
3310	116949	236265
3311	116984	236229
3312	117021	236197
3313	117054	236157
3314	117085	236114
3315	117126	236090
3316	117164	236059
3317	117198	236021
3318	117234	235987
3319	117270	235953
3320	117301	235909
3321	117329	235860
3322	117367	235830
3323	117397	235783
3324	117435	235754
3325	117472	235722
3326	117508	235688
3327	117543	235651
3328	117579	235617
3329	117608	235571
3330	117636	235519
3331	117670	235482
3332	117704	235444
3333	117738	235406
3334	117772	235368
3335	117808	235334
3336	117843	235298
3337	117873	235253
3338	117911	235221
3339	117940	235174
3340	117980	235149
3341	118018	235119
3342	118057	235091
3343	118091	235053
3344	118122	235009
3345	118154	234967
3346	118184	234922
3347	118223	234892
3348	118264	234868
3349	118300	234834
3350	118333	234795
3351	118367	234757
3352	118397	234712
3353	118429	234669
3354	118469	234643
3355	118501	234602
3356	118536	234565
3357	118570	234528
3358	118603	234488
3359	118642	234459
3360	118676	234422
3361	118709	234381
3362	118743	234344
3363	118779	234309
3364	118813	234271
3365	118849	234238
3366	118886	234207
3367	118921	234171
3368	118955	234132
3369	118988	234092
3370	119022	234055
3371	119061	234026
3372	119093	233985
3373	119125	233943
3374	119164	233916
3375	119206	233892
3376	119239	233854
3377	119274	233818
3378	119309	233782
3379	119340	233737
3380	119378	233707
3381	119409	233663
3382	119446	233632
3383	119475	233585
3384	119507	233542
3385	119540	233502
3386	119573	233462
3387	119609	233429
3388	119644	233393
3389	119679	233357
3390	119716	233325
3391	119755	233297
3392	119795	233271
3393	119839	233252
3394	119876	233220
3395	119911	233185
3396	119948	233152
3397	119984	233117
3398	120021	233086
3399	120054	233047
3400	120086	233005
3401	120116	232959
3402	120149	232919
3403	120184	232883
3404	120220	232849
3405	120252	232809
3406	120291	232779
3407	120323	232737
3408	120357	232701
3409	120391	232663
3410	120425	232624
3411	120464	232597
3412	120499	232560
3413	120526	232509
3414	120562	232474
3415	120591	232428
3416	120625	232391
3417	120664	232362
3418	120703	232333
3419	120736	232294
3420	120769	232254
3421	120803	232216
3422	120840	232184
3423	120874	232147
3424	120903	232100
3425	120935	232057
3426	120973	232027
3427	121005	231985
3428	121036	231942
3429	121067	231899
3430	121102	231863
3431	121142	231837
3432	121184	231814
3433	121220	231779
3434	121261	231755
3435	121291	231711
3436	121328	231678
3437	121367	231649
3438	121408	231624
3439	121437	231577
3440	121472	231541
3441	121504	231501
3442	121543	231473
3443	121577	231435
3444	121607	231388
3445	121640	231349
3446	121677	231317
3447	121713	231284
3448	121747	231246
3449	121783	231212
3450	121820	231179
3451	121854	231142
3452	121896	231118
3453	121930	231081
3454	121965	231046
3455	122001	231011
3456	122035	230973
3457	122070	230938
3458	122109	230909
3459	122140	230865
3460	122174	230829
3461	122209	230793
3462	122247	230763
3463	122281	230725
3464	122316	230689
3465	122357	230663
3466	122392	230628
3467	122426	230590
3468	122466	230563
3469	122498	230522
3470	122531	230483
3471	122561	230437
3472	122598	230405
3473	122632	230368
3474	122661	230320
3475	122694	230281
3476	122729	230244
3477	122759	230199
3478	122795	230166
3479	122831	230132
3480	122869	230102
3481	122905	230068
3482	122938	230029
3483	122975	229996
3484	123011	229961
3485	123041	229918
3486	123081	229890
3487	123117	229857
3488	123151	229818
3489	123183	229778
3490	123219	229743
3491	123250	229700
3492	123286	229666
3493	123326	229639
3494	123363	229608
3495	123395	229565
3496	123433	229536
3497	123469	229502
3498	123500	229458
3499	123536	229425
3500	123568	229383
3501	123604	229348
3502	123638	229311
3503	123676	229280
3504	123708	229239
3505	123738	229195
3506	123780	229171
3507	123817	229140
3508	123856	229111
3509	123895	229082
3510	123928	229044
3511	123966	229013
3512	124001	228977
3513	124035	228940
3514	124078	228918
3515	124111	228879
3516	124145	228841
3517	124180	228806
3518	124208	228756
3519	124244	228723
3520	124281	228691
3521	124315	228653
3522	124350	228617
3523	124387	228584
3524	124426	228555
3525	124461	228520
3526	124490	228474
3527	124529	228445
3528	124563	228407
3529	124601	228377
3530	124634	228338
3531	124668	228299
3532	124705	228268
3533	124741	228234
3534	124777	228200
3535	124812	228163
3536	124850	228133
3537	124888	228102
3538	124921	228064
3539	124951	228019
3540	124987	227984
3541	125021	227947
3542	125061	227919
3543	125091	227875
3544	125126	227839
3545	125153	227790
3546	125193	227762
3547	125229	227728
3548	125265	227695
3549	125306	227669
3550	125344	227639
3551	125379	227603
3552	125414	227567
3553	125447	227528
3554	125482	227492
3555	125513	227449
3556	125552	227419
3557	125590	227390
3558	125623	227350
3559	125656	227311
3560	125695	227282
3561	125725	227238
3562	125759	227200
3563	125792	227160
3564	125825	227121
3565	125859	227083
3566	125894	227048
3567	125928	227009
3568	125963	226973
3569	125997	226937
3570	126025	226887
3571	126057	226847
3572	126088	226803
3573	126122	226767
3574	126161	226737
3575	126198	226706
3576	126236	226674
3577	126267	226631
3578	126306	226602
3579	126343	226571
3580	126374	226527
3581	126409	226492
3582	126440	226449
3583	126473	226410
3584	126506	226370
3585	126542	226336
3586	126576	226298
3587	126610	226261
3588	126642	226220
3589	126680	226190
3590	126713	226150
3591	126747	226113
3592	126782	226077
3593	126815	226038
3594	126847	225997
3595	126889	225972
3596	126922	225934
3597	126959	225901
3598	126995	225867
3599	127036	225842
3600	127069	225803
3601	127098	225756
3602	127135	225724
3603	127174	225695
3604	127213	225667
3605	127246	225628
3606	127286	225601
3607	127319	225561
3608	127357	225530
3609	127391	225493
3610	127431	225466
3611	127464	225426
3612	127499	225390
3613	127536	225358
3614	127575	225331
3615	127609	225293
3616	127643	225254
3617	127678	225220
3618	127717	225190
3619	127753	225156
3620	127786	225117
3621	127823	225085
3622	127856	225045
3623	127891	225009
3624	127932	224985
3625	127968	224950
3626	128005	224917
3627	128038	224879
3628	128071	224840
3629	128109	224808
3630	128149	224781
3631	128181	224741
3632	128212	224698
3633	128249	224666
3634	128285	224631
3635	128315	224587
3636	128351	224553
3637	128385	224516
3638	128423	224485
3639	128456	224445
3640	128492	224411
3641	128527	224376
3642	128561	224338
3643	128600	224309
3644	128634	224271
3645	128666	224230
3646	128700	224192
3647	128732	224151
3648	128772	224124
3649	128806	224088
3650	128842	224053
3651	128871	224008
3652	128901	223963
3653	128939	223933
3654	128972	223894
3655	129008	223859
3656	129045	223826
3657	129074	223781
3658	129107	223740
3659	129140	223701
3660	129177	223670
3661	129212	223633
3662	129246	223595
3663	129281	223560
3664	129320	223532
3665	129355	223496
3666	129394	223467
3667	129432	223436
3668	129467	223401
3669	129500	223362
3670	129533	223323
3671	129568	223286
3672	129602	223250
3673	129637	223212
3674	129668	223170
3675	129698	223127
3676	129725	223077
3677	129756	223033
3678	129789	222995
3679	129829	222967
3680	129860	222924
3681	129896	222891
3682	129933	222859
3683	129968	222823
3684	130011	222801
3685	130049	222770
3686	130087	222740
3687	130117	222696
3688	130153	222660
3689	130192	222632
3690	130225	222593
3691	130257	222552
3692	130289	222511
3693	130315	222460
3694	130353	222429
3695	130381	222382
3696	130416	222347
3697	130452	222312
3698	130486	222274
3699	130523	222241
3700	130554	222200
3701	130586	222159
3702	130622	222124
3703	130657	222088
3704	130689	222048
3705	130724	222012
3706	130762	221981
3707	130797	221946
3708	130834	221913
3709	130870	221879
3710	130901	221836
3711	130935	221800
3712	130969	221762
3713	131010	221736
3714	131043	221697
3715	131075	221656
3716	131107	221615
3717	131142	221581
3718	131179	221547
3719	131215	221513
3720	131244	221468
3721	131281	221436
3722	131315	221397
3723	131344	221352
3724	131376	221312
3725	131411	221275
3726	131445	221239
3727	131487	221215
3728	131517	221170
3729	131547	221126
3730	131577	221082
3731	131615	221052
3732	131649	221015
3733	131687	220983
3734	131728	220957
3735	131764	220924
3736	131797	220885
3737	131831	220848
3738	131862	220805
3739	131903	220779
3740	131939	220745
3741	131968	220699
3742	132003	220663
3743	132040	220631
3744	132077	220599
3745	132107	220555
3746	132145	220524
3747	132180	220489
3748	132217	220457
3749	132251	220418
3750	132284	220379
3751	132315	220338
3752	132353	220306
3753	132384	220264
3754	132421	220232
3755	132453	220191
3756	132488	220156
3757	132520	220115
3758	132552	220075
3759	132582	220029
3760	132619	219998
3761	132660	219971
3762	132693	219933
3763	132727	219895
3764	132765	219865
3765	132801	219831
3766	132837	219797
3767	132869	219756
3768	132905	219723
3769	132938	219683
3770	132973	219647
3771	133003	219603
3772	133035	219563
3773	133068	219524
3774	133108	219497
3775	133143	219460
3776	133179	219427
3777	133216	219395
3778	133256	219367
3779	133292	219332
3780	133325	219293
3781	133359	219256
3782	133396	219224
3783	133429	219184
3784	133460	219142
3785	133497	219110
3786	133533	219077
3787	133568	219041
3788	133607	219011
3789	133641	218974
3790	133681	218947
3791	133720	218917
3792	133755	218882
3793	133788	218843
3794	133822	218805
3795	133860	218775
3796	133892	218735
3797	133928	218700
3798	133965	218668
3799	134001	218634
3800	134037	218600
3801	134072	218563
3802	134105	218525
3803	134145	218497
3804	134179	218460
3805	134212	218421
3806	134240	218374
3807	134275	218339
3808	134309	218301
3809	134343	218263
3810	134379	218229
3811	134413	218192
3812	134447	218155
3813	134480	218116
3814	134513	218077
3815	134546	218038
3816	134581	218003
3817	134615	217966
3818	134646	217923
3819	134683	217890
3820	134718	217855
3821	134755	217822
3822	134792	217790
3823	134829	217757
3824	134870	217731
3825	134906	217698
3826	134945	217668
3827	134983	217637
3828	135016	217599
3829	135052	217564
3830	135085	217525
3831	135119	217488
3832	135150	217447
3833	135182	217406
3834	135214	217366
3835	135244	217322
3836	135279	217285
3837	135312	217246
3838	135347	217211
3839	135378	217169
3840	135408	217126
3841	135446	217095
3842	135476	217051
3843	135510	217013
3844	135544	216976
3845	135582	216946
3846	135620	216914
3847	135656	216881
3848	135688	216840
3849	135727	216810
3850	135761	216774
3851	135798	216742
3852	135833	216706
3853	135864	216663
3854	135902	216633
3855	135938	216599
3856	135974	216564
3857	136007	216526
3858	136036	216481
3859	136070	216444
3860	136101	216402
3861	136133	216361
3862	136169	216326
3863	136202	216287
3864	136241	216258
3865	136274	216219
3866	136307	216180
3867	136343	216148
3868	136381	216115
3869	136412	216074
3870	136442	216031
3871	136485	216008
3872	136522	215975
3873	136560	215944
3874	136599	215915
3875	136638	215885
3876	136674	215852
3877	136709	215816
3878	136745	215782
3879	136778	215743
3880	136812	215706
3881	136850	215675
3882	136888	215644
3883	136921	215605
3884	136948	215557
3885	136986	215526
3886	137020	215489
3887	137053	215450
3888	137094	215424
3889	137127	215385
3890	137165	215353
3891	137200	215318
3892	137231	215276
3893	137263	215235
3894	137302	215207
3895	137336	215169
3896	137367	215127
3897	137401	215090
3898	137437	215056
3899	137471	215019
3900	137508	214986
3901	137540	214947
3902	137572	214906
3903	137606	214868
3904	137636	214826
3905	137672	214790
3906	137705	214753
3907	137742	214720
3908	137777	214685
3909	137811	214646
3910	137847	214613
3911	137887	214585
3912	137917	214542
3913	137949	214502
3914	137983	214465
3915	138015	214424
3916	138051	214389
3917	138084	214351
3918	138114	214308
3919	138153	214278
3920	138188	214243
3921	138233	214222
3922	138268	214187
3923	138297	214142
3924	138332	214106
3925	138370	214076
3926	138402	214035
3927	138438	214001
3928	138475	213968
3929	138516	213943
3930	138552	213908
3931	138587	213872
3932	138620	213834
3933	138659	213804
3934	138693	213768
3935	138729	213733
3936	138761	213693
3937	138796	213657
3938	138832	213623
3939	138867	213587
3940	138904	213555
3941	138939	213519
3942	138972	213480
3943	139012	213452
3944	139045	213414
3945	139084	213385
3946	139119	213349
3947	139151	213309
3948	139189	213278
3949	139225	213244
3950	139263	213212
3951	139298	213177
3952	139327	213133
3953	139368	213105
3954	139406	213075
3955	139437	213033
3956	139469	212993
3957	139506	212959
3958	139537	212918
3959	139575	212887
3960	139603	212842
3961	139636	212803
3962	139666	212760
3963	139705	212729
3964	139736	212688
3965	139769	212650
3966	139804	212614
3967	139838	212577
3968	139865	212529
3969	139900	212494
3970	139931	212452
3971	139962	212410
3972	139994	212370
3973	140029	212335
3974	140067	212302
3975	140107	212275
3976	140143	212241
3977	140181	212210
3978	140216	212174
3979	140255	212145
3980	140287	212105
3981	140319	212064
3982	140353	212027
3983	140389	211993
3984	140419	211950
3985	140455	211916
3986	140491	211882
3987	140525	211845
3988	140559	211807
3989	140593	211771
3990	140627	211733
3991	140657	211691
3992	140689	211651
3993	140723	211613
3994	140754	211572
3995	140788	211535
3996	140821	211496
3997	140857	211462
3998	140890	211424
3999	140926	211389
4000	140957	211348
4001	140996	211318
4002	141032	211284
4003	141070	211253
4004	141101	211211
4005	141138	211179
4006	141171	211140
4007	141208	211108
4008	141248	211079
4009	141283	211044
4010	141319	211009
4011	141356	210978
4012	141390	210940
4013	141426	210906
4014	141464	210875
4015	141503	210846
4016	141539	210811
4017	141565	210762
4018	141597	210723
4019	141631	210685
4020	141665	210649
4021	141699	210611
4022	141728	210567
4023	141762	210529
4024	141796	210492
4025	141835	210462
4026	141871	210429
4027	141903	210389
4028	141936	210350
4029	141965	210305
4030	142003	210275
4031	142038	210239
4032	142073	210203
4033	142108	210168
4034	142142	210131
4035	142179	210099
4036	142220	210072
4037	142249	210027
4038	142282	209989
4039	142313	209947
4040	142347	209909
4041	142377	209867
4042	142410	209829
4043	142452	209803
4044	142482	209760
4045	142517	209724
4046	142547	209682
4047	142581	209646
4048	142612	209604
4049	142647	209568
4050	142678	209526
4051	142708	209484
4052	142739	209443
4053	142774	209407
4054	142812	209375
4055	142843	209335
4056	142882	209304
4057	142913	209263
4058	142944	209222
4059	142977	209183
4060	143013	209150
4061	143049	209115
4062	143082	209077
4063	143113	209036
4064	143145	208996
4065	143177	208955
4066	143212	208920
4067	143248	208885
4068	143286	208854
4069	143325	208825
4070	143360	208790
4071	143397	208756
4072	143432	208722
4073	143467	208685
4074	143501	208650
4075	143535	208612
4076	143573	208581
4077	143607	208543
4078	143644	208512
4079	143682	208479
4080	143710	208434
4081	143743	208396
4082	143779	208362
4083	143816	208330
4084	143849	208291
4085	143883	208254
4086	143915	208215
4087	143949	208177
4088	143984	208141
4089	144025	208114
4090	144060	208080
4091	144097	208047
4092	144128	208005
4093	144165	207973
4094	144199	207935
4095	144232	207897
4096	144276	207874
4097	144312	207840
4098	144342	207797
4099	144374	207758
4100	144409	207723
4101	144443	207686
4102	144476	207646
4103	144511	207611
4104	144541	207568
4105	144572	207528
4106	144603	207487
4107	144639	207452
4108	144678	207422
4109	144715	207390
4110	144747	207350
4111	144784	207318
4112	144820	207283
4113	144863	207259
4114	144901	207228
4115	144933	207188
4116	144961	207143
4117	144991	207099
4118	145027	207066
4119	145066	207036
4120	145098	206997
4121	145134	206962
4122	145165	206922
4123	145208	206897
4124	145242	206861
4125	145276	206824
4126	145307	206782
4127	145339	206742
4128	145376	206709
4129	145407	206668
4130	145445	206637
4131	145478	206599
4132	145512	206562
4133	145547	206526
4134	145584	206493
4135	145621	206461
4136	145659	206430
4137	145692	206392
4138	145728	206357
4139	145768	206329
4140	145801	206291
4141	145837	206256
4142	145871	206220
4143	145907	206185
4144	145943	206152
4145	145971	206106
4146	146010	206076
4147	146041	206035
4148	146080	206004
4149	146111	205963
4150	146145	205928
4151	146181	205893
4152	146220	205864
4153	146256	205829
4154	146289	205791
4155	146320	205749
4156	146354	205713
4157	146392	205681
4158	146431	205652
4159	146466	205617
4160	146501	205581
4161	146529	205536
4162	146563	205498
4163	146598	205463
4164	146628	205420
4165	146659	205379
4166	146695	205345
4167	146730	205310
4168	146762	205269
4169	146794	205231
4170	146828	205194
4171	146860	205154
4172	146893	205115
4173	146925	205076
4174	146961	205041
4175	146996	205006
4176	147034	204974
4177	147067	204937
4178	147105	204905
4179	147137	204865
4180	147165	204820
4181	147201	204786
4182	147236	204751
4183	147269	204713
4184	147309	204684
4185	147342	204646
4186	147376	204609
4187	147414	204577
4188	147453	204548
4189	147496	204523
4190	147526	204481
4191	147558	204441
4192	147588	204399
4193	147625	204366
4194	147660	204331
4195	147697	204297
4196	147732	204262
4197	147761	204219
4198	147792	204178
4199	147830	204146
4200	147861	204105
4201	147893	204066
4202	147927	204029
4203	147964	203996
4204	147999	203961
4205	148033	203925
4206	148069	203889
4207	148103	203853
4208	148135	203814
4209	148169	203776
4210	148203	203740
4211	148237	203703
4212	148266	203659
4213	148302	203625
4214	148339	203592
4215	148375	203558
4216	148408	203519
4217	148442	203484
4218	148479	203450
4219	148513	203413
4220	148553	203386
4221	148590	203352
4222	148630	203324
4223	148662	203284
4224	148697	203249
4225	148733	203214
4226	148766	203177
4227	148811	203154
4228	148850	203124
4229	148882	203085
4230	148915	203048
4231	148955	203019
4232	148985	202976
4233	149017	202937
4234	149054	202903
4235	149092	202873
4236	149122	202830
4237	149153	202789
4238	149187	202753
4239	149223	202718
4240	149254	202677
4241	149287	202639
4242	149324	202606
4243	149358	202569
4244	149397	202540
4245	149429	202500
4246	149466	202467
4247	149503	202435
4248	149539	202400
4249	149577	202369
4250	149608	202328
4251	149641	202290
4252	149674	202252
4253	149709	202217
4254	149738	202173
4255	149776	202141
4256	149810	202104
4257	149841	202064
4258	149875	202027
4259	149910	201992
4260	149948	201960
4261	149977	201916
4262	150012	201882
4263	150048	201847
4264	150080	201808
4265	150112	201768
4266	150149	201736
4267	150187	201703
4268	150217	201662
4269	150254	201629
4270	150288	201592
4271	150318	201551
4272	150357	201521
4273	150387	201478
4274	150418	201437
4275	150459	201410
4276	150495	201376
4277	150529	201339
4278	150559	201297
4279	150595	201263
4280	150635	201234
4281	150669	201197
4282	150698	201154
4283	150737	201123
4284	150773	201090
4285	150805	201050
4286	150839	201013
4287	150876	200980
4288	150908	200941
4289	150942	200904
4290	150978	200871
4291	151010	200830
4292	151045	200795
4293	151078	200757
4294	151109	200717
4295	151144	200681
4296	151178	200645
4297	151212	200607
4298	151248	200573
4299	151288	200545
4300	151319	200505
4301	151353	200467
4302	151390	200435
4303	151421	200394
4304	151458	200361
4305	151490	200322
4306	151527	200289
4307	151564	200256
4308	151599	200221
4309	151632	200183
4310	151671	200152
4311	151704	200115
4312	151742	200082
4313	151783	200055
4314	151821	200024
4315	151855	199988
4316	151888	199949
4317	151921	199911
4318	151957	199877
4319	151988	199836
4320	152023	199801
4321	152056	199762
4322	152095	199732
4323	152129	199696
4324	152160	199655
4325	152192	199616
4326	152225	199578
4327	152260	199542
4328	152291	199502
4329	152322	199461
4330	152356	199424
4331	152395	199394
4332	152431	199360
4333	152462	199320
4334	152496	199283
4335	152532	199249
4336	152566	199212
4337	152607	199185
4338	152652	199161
4339	152685	199124
4340	152720	199088
4341	152750	199047
4342	152789	199017
4343	152827	198985
4344	152858	198944
4345	152890	198905
4346	152923	198867
4347	152958	198831
4348	152989	198791
4349	153024	198756
4350	153055	198715
4351	153090	198679
4352	153126	198646
4353	153161	198610
4354	153199	198578
4355	153230	198538
4356	153262	198498
4357	153292	198457
4358	153323	198417
4359	153357	198380
4360	153392	198345
4361	153425	198306
4362	153464	198276
4363	153492	198231
4364	153524	198193
4365	153564	198163
4366	153598	198127
4367	153629	198086
4368	153664	198050
4369	153700	198017
4370	153746	197996
4371	153777	197955
4372	153810	197916
4373	153844	197879
4374	153880	197845
4375	153916	197812
4376	153952	197778
4377	153988	197744
4378	154021	197705
4379	154058	197672
4380	154091	197634
4381	154129	197603
4382	154161	197564
4383	154193	197524
4384	154225	197486
4385	154262	197452
4386	154293	197412
4387	154326	197374
4388	154359	197336
4389	154391	197297
4390	154423	197258
4391	154456	197220
4392	154492	197185
4393	154526	197149
4394	154559	197111
4395	154596	197078
4396	154629	197041
4397	154658	196998
4398	154690	196958
4399	154718	196913
4400	154753	196879
4401	154786	196841
4402	154819	196803
4403	154852	196765
4404	154892	196736
4405	154928	196702
4406	154970	196675
4407	155008	196643
4408	155050	196617
4409	155091	196589
4410	155125	196553
4411	155164	196522
4412	155203	196493
4413	155242	196462
4414	155276	196425
4415	155310	196388
4416	155353	196363
4417	155388	196328
4418	155423	196292
4419	155462	196262
4420	155501	196232
4421	155535	196195
4422	155572	196162
4423	155609	196130
4424	155640	196089
4425	155677	196056
4426	155714	196023
4427	155746	195984
4428	155780	195948
4429	155812	195908
4430	155844	195869
4431	155881	195836
4432	155922	195808
4433	155956	195771
4434	155991	195736
4435	156025	195700
4436	156055	195658
4437	156088	195620
4438	156121	195582
4439	156151	195541
4440	156190	195511
4441	156219	195468
4442	156253	195431
4443	156283	195389
4444	156317	195353
4445	156353	195319
4446	156390	195286
4447	156424	195249
4448	156461	195216
4449	156497	195181
4450	156529	195143
4451	156562	195104
4452	156595	195067
4453	156629	195030
4454	156661	194991
4455	156694	194953
4456	156730	194919
4457	156763	194882
4458	156803	194852
4459	156840	194819
4460	156874	194783
4461	156905	194742
4462	156939	194706
4463	156973	194669
4464	157008	194634
4465	157041	194596
4466	157083	194569
4467	157115	194530
4468	157150	194495
4469	157184	194458
4470	157213	194416
4471	157250	194382
4472	157286	194349
4473	157320	194312
4474	157358	194280
4475	157390	194241
4476	157426	194207
4477	157460	194171
4478	157495	194135
4479	157525	194094
4480	157565	194065
4481	157598	194026
4482	157632	193990
4483	157667	193955
4484	157704	193921
4485	157743	193891
4486	157786	193866
4487	157817	193825
4488	157850	193787
4489	157885	193753
4490	157917	193714
4491	157961	193689
4492	157993	193650
4493	158026	193612
4494	158059	193573
4495	158091	193535
4496	158125	193499
4497	158161	193464
4498	158197	193430
4499	158233	193397
4500	158266	193358
4501	158299	193321
4502	158336	193287
4503	158372	193253
4504	158409	193221
4505	158447	193189
4506	158485	193158
4507	158527	193130
4508	158561	193094
4509	158599	193062
4510	158637	193030
4511	158677	193001
4512	158713	192966
4513	158744	192926
4514	158778	192890
4515	158816	192858
4516	158854	192826
4517	158889	192791
4518	158924	192755
4519	158950	192710
4520	158984	192673
4521	159016	192634
4522	159051	192599
4523	159083	192559
4524	159115	192520
4525	159149	192484
4526	159181	192445
4527	159217	192410
4528	159252	192375
4529	159289	192342
4530	159320	192302
4531	159355	192266
4532	159386	192227
4533	159423	192194
4534	159460	192160
4535	159495	192125
4536	159527	192086
4537	159564	192054
4538	159597	192016
4539	159630	191978
4540	159663	191940
4541	159696	191903
4542	159731	191867
4543	159764	191829
4544	159803	191799
4545	159835	191760
4546	159876	191732
4547	159911	191696
4548	159946	191661
4549	159978	191622
4550	160013	191587
4551	160045	191548
4552	160079	191512
4553	160113	191475
4554	160149	191440
4555	160189	191411
4556	160226	191379
4557	160261	191343
4558	160295	191306
4559	160329	191270
4560	160367	191238
4561	160401	191201
4562	160431	191160
4563	160469	191128
4564	160505	191095
4565	160536	191054
4566	160572	191020
4567	160604	190981
4568	160639	190946
4569	160674	190911
4570	160707	190873
4571	160743	190839
4572	160772	190796
4573	160811	190765
4574	160843	190727
4575	160876	190689
4576	160917	190661
4577	160953	190626
4578	160992	190596
4579	161029	190562
4580	161064	190527
4581	161102	190495
4582	161140	190464
4583	161173	190426
4584	161206	190388
4585	161240	190352
4586	161275	190317
4587	161305	190275
4588	161335	190234
4589	161367	190195
4590	161403	190161
4591	161433	190120
4592	161468	190084
4593	161502	190048
4594	161539	190015
4595	161573	189979
4596	161609	189944
4597	161641	189906
4598	161675	189869
4599	161717	189842
4600	161754	189809
4601	161794	189779
4602	161829	189744
4603	161865	189710
4604	161896	189669
4605	161936	189641
4606	161974	189608
4607	162010	189574
4608	162043	189536
4609	162073	189495
4610	162109	189462
4611	162143	189425
4612	162180	189392
4613	162213	189354
4614	162249	189319
4615	162284	189285
4616	162321	189252
4617	162357	189218
4618	162393	189183
4619	162431	189151
4620	162464	189114
4621	162495	189074
4622	162529	189037
4623	162556	188992
4624	162587	188953
4625	162626	188922
4626	162670	188897
4627	162713	188871
4628	162747	188834
4629	162780	188797
4630	162815	188762
4631	162847	188723
4632	162882	188687
4633	162918	188653
4634	162954	188618
4635	162985	188578
4636	163019	188542
4637	163052	188504
4638	163087	188470
4639	163122	188434
4640	163151	188392
4641	163184	188354
4642	163217	188316
4643	163255	188285
4644	163292	188251
4645	163331	188221
4646	163366	188186
4647	163402	188151
4648	163437	188116
4649	163472	188081
4650	163506	188044
4651	163537	188004
4652	163573	187970
4653	163608	187935
4654	163645	187902
4655	163677	187864
4656	163715	187831
4657	163745	187790
4658	163780	187754
4659	163813	187718
4660	163848	187682
4661	163879	187642
4662	163917	187610
4663	163954	187577
4664	163992	187545
4665	164029	187512
4666	164065	187478
4667	164095	187436
4668	164125	187396
4669	164159	187359
4670	164191	187320
4671	164226	187285
4672	164260	187249
4673	164291	187209
4674	164321	187168
4675	164356	187132
4676	164391	187097
4677	164426	187061
4678	164457	187021
4679	164486	186980
4680	164522	186946
4681	164556	186909
4682	164584	186866
4683	164618	186829
4684	164651	186792
4685	164692	186764
4686	164722	186723
4687	164757	186687
4688	164789	186649
4689	164823	186612
4690	164853	186571
4691	164887	186535
4692	164924	186502
4693	164963	186471
4694	164993	186430
4695	165025	186391
4696	165058	186353
4697	165092	186318
4698	165127	186282
4699	165158	186242
4700	165194	186208
4701	165227	186171
4702	165259	186131
4703	165297	186099
4704	165336	186069
4705	165377	186040
4706	165410	186002
4707	165436	185957
4708	165469	185919
4709	165512	185893
4710	165549	185861
4711	165587	185829
4712	165628	185800
4713	165662	185764
4714	165701	185732
4715	165735	185696
4716	165769	185660
4717	165802	185622
4718	165837	185587
4719	165870	185550
4720	165906	185516
4721	165941	185481
4722	165975	185444
4723	166010	185408
4724	166040	185368
4725	166077	185335
4726	166115	185303
4727	166150	185267
4728	166187	185234
4729	166218	185194
4730	166251	185156
4731	166286	185122
4732	166322	185087
4733	166352	185046
4734	166392	185017
4735	166426	184980
4736	166461	184945
4737	166492	184906
4738	166526	184869
4739	166560	184833
4740	166591	184793
4741	166625	184757
4742	166663	184724
4743	166697	184688
4744	166728	184648
4745	166763	184613
4746	166798	184578
4747	166831	184540
4748	166865	184504
4749	166904	184473
4750	166938	184436
4751	166966	184394
4752	167001	184358
4753	167036	184322
4754	167067	184283
4755	167106	184253
4756	167137	184212
4757	167170	184175
4758	167202	184137
4759	167239	184104
4760	167272	184066
4761	167306	184029
4762	167341	183995
4763	167379	183962
4764	167413	183926
4765	167443	183885
4766	167475	183847
4767	167509	183810
4768	167544	183775
4769	167585	183746
4770	167620	183712
4771	167659	183680
4772	167688	183638
4773	167717	183596
4774	167750	183558
