iter	AUC	CrossEntropy
5153	0.7931230664	0.4928420898
5154	0.7931258678	0.4928394531
5155	0.7931288481	0.4928366211
5156	0.7931309342	0.4928346029
5157	0.7931329608	0.4928328451
5158	0.7931362689	0.4928300456
5159	0.7931388021	0.4928277018
5160	0.7931421995	0.4928249349
5161	0.7931436896	0.4928235677
5162	0.7931459546	0.4928215495
5163	0.7931489348	0.4928190104
5164	0.7931517661	0.4928164388
5165	0.7931548953	0.4928135742
5166	0.7931562066	0.4928125651
5167	0.793159008	0.4928101237
5168	0.7931600213	0.4928093099
5169	0.7931637168	0.4928056315
5170	0.7931652069	0.4928044271
5171	0.7931678891	0.4928016927
5172	0.7931693196	0.4928004883
5173	0.7931744456	0.4927958984
5174	0.7931783199	0.492792806
5175	0.7931819558	0.4927896484
5176	0.7931848764	0.4927871094
5177	0.7931876779	0.4927848633
5178	0.7931898236	0.492783138
5179	0.7931915522	0.4927815104
5180	0.7931936383	0.4927794271
5181	0.7931953073	0.4927782227
5182	0.7931993604	0.4927748372
5183	0.7932011485	0.4927730794
5184	0.7932047844	0.492769987
5185	0.7932081223	0.4927669922
5186	0.7932115793	0.4927636068
5187	0.7932155728	0.4927601888
5188	0.7932197452	0.4927560547
5189	0.7932226062	0.4927535482
5190	0.7932249308	0.4927517253
5191	0.7932271957	0.4927496094
5192	0.7932284474	0.4927484701
5193	0.793230772	0.4927461263
5194	0.7932330966	0.4927441406
5195	0.7932364941	0.4927410482
5196	0.7932388186	0.4927390625
5197	0.7932422757	0.4927363932
5198	0.7932447493	0.4927341797
5199	0.793248713	0.4927305339
5200	0.7932504416	0.4927290039
5201	0.7932529449	0.492726888
5202	0.7932569981	0.4927233398
5203	0.7932603955	0.4927201497
5204	0.7932638526	0.4927168945
5205	0.7932658792	0.4927151042
5206	0.7932685614	0.4927127279
5207	0.7932702303	0.4927112956
5208	0.7932731509	0.4927084961
5209	0.7932752371	0.4927064453
5210	0.7932766676	0.4927049154
5211	0.7932789326	0.4927028646
5212	0.793279618	0.4927017578
5213	0.793282032	0.4926997721
5214	0.7932839096	0.4926978516
5215	0.7932856679	0.4926959635
5216	0.7932879329	0.4926938151
5217	0.7932914495	0.492690625
5218	0.7932950854	0.4926875
5219	0.7932970524	0.4926854818
5220	0.7933000326	0.4926829427
5221	0.7933021784	0.4926808594
5222	0.7933055162	0.4926779948
5223	0.7933075428	0.4926761719
5224	0.7933109403	0.4926728516
5225	0.7933135629	0.4926706706
5226	0.7933163047	0.4926681641
5227	0.7933186293	0.4926658854
5228	0.7933214903	0.4926632812
5229	0.7933247685	0.4926601562
5230	0.7933269739	0.4926582031
5231	0.7933288813	0.4926563802
5232	0.7933311462	0.4926544596
5233	0.7933332324	0.4926525391
5234	0.7933359742	0.4926501302
5235	0.7933374643	0.4926483724
5236	0.793341279	0.492644987
5237	0.7933437228	0.4926425781
5238	0.7933466434	0.4926402344
5239	0.7933484316	0.4926382812
5240	0.7933508754	0.4926360677
5241	0.7933523655	0.4926345052
5242	0.7933554649	0.4926318034
5243	0.7933579087	0.4926294596
5244	0.7933610082	0.4926264974
5245	0.7933630347	0.4926248047
5246	0.7933653295	0.4926229167
5247	0.793366611	0.4926217448
5248	0.7933685184	0.4926197266
5249	0.7933703065	0.492617806
5250	0.7933732867	0.4926153971
5251	0.793374002	0.4926146484
5252	0.7933763266	0.4926121745
5253	0.7933785915	0.492610026
5254	0.7933791876	0.4926095052
5255	0.793381989	0.492606901
5256	0.7933846116	0.4926046224
5257	0.793387115	0.4926023763
5258	0.7933881879	0.4926012695
5259	0.7933907509	0.4925984049
5260	0.7933928967	0.4925961589
5261	0.7933955789	0.4925935872
5262	0.7933982611	0.4925908529
5263	0.7934003472	0.4925889974
5264	0.7934049368	0.4925846354
5265	0.7934081554	0.4925819336
5266	0.7934098244	0.4925804036
5267	0.7934131026	0.4925771159
5268	0.7934141755	0.4925760742
5269	0.7934161425	0.4925741862
5270	0.7934199572	0.4925711263
5271	0.7934227586	0.4925683919
5272	0.7934240103	0.4925674479
5273	0.7934272587	0.4925647461
5274	0.7934310436	0.4925613281
5275	0.793433547	0.4925587891
5276	0.793435812	0.4925569336
5277	0.7934372425	0.4925556641
5278	0.7934398651	0.4925532552
5279	0.7934424281	0.4925511068
5280	0.7934438586	0.4925496094
5281	0.79344666	0.4925466146
5282	0.7934498191	0.4925442057
5283	0.793451786	0.4925421549
5284	0.7934545875	0.4925400716
5285	0.7934576869	0.4925376953
5286	0.7934595942	0.492535612
5287	0.793462038	0.4925332682
5288	0.7934645414	0.4925313477
5289	0.7934656739	0.4925298177
5290	0.7934696078	0.4925264648
5291	0.7934715748	0.4925248698
5292	0.793474257	0.4925226563
5293	0.7934759259	0.4925208333
5294	0.7934781909	0.4925187174
5295	0.7934809625	0.4925163737
5296	0.7934817076	0.4925155599
5297	0.7934850454	0.4925126628
5298	0.7934882045	0.4925101888
5299	0.7934910059	0.4925075521
5300	0.7934923172	0.4925064453
5301	0.7934943438	0.4925048828
5302	0.7934964597	0.492502832
5303	0.7934989929	0.4925003906
5304	0.7935029268	0.4924973633
5305	0.7935057282	0.4924944661
5306	0.7935087085	0.4924917969
5307	0.7935106754	0.4924898437
5308	0.7935132384	0.4924869141
5309	0.7935143113	0.4924862956
5310	0.7935184538	0.4924824219
5311	0.7935198545	0.4924811523
5312	0.7935211658	0.4924800456
5313	0.7935239673	0.4924775391
5314	0.7935263515	0.492475293
5315	0.7935286164	0.492473112
5316	0.7935305834	0.4924710937
5317	0.7935333252	0.4924687174
5318	0.793536365	0.492466276
5319	0.7935376167	0.492464974
5320	0.7935394049	0.4924632161
5321	0.7935415506	0.492461263
5322	0.7935451269	0.4924585612
5323	0.793548286	0.4924558594
5324	0.7935500741	0.4924541341
5325	0.7935507894	0.4924527995
5326	0.7935523391	0.492451237
5327	0.7935555577	0.4924486979
5328	0.7935573459	0.492446875
5329	0.7935592532	0.4924448242
5330	0.7935618162	0.4924422526
5331	0.7935646176	0.492439681
5332	0.7935668528	0.4924378255
5333	0.7935705781	0.492434375
5334	0.793571651	0.4924333984
5335	0.7935731411	0.4924322266
5336	0.7935757935	0.4924297201
5337	0.7935784459	0.4924272786
5338	0.7935799956	0.4924253906
5339	0.7935824394	0.4924231445
5340	0.7935848832	0.4924208659
5341	0.7935867608	0.4924191732
5342	0.7935880423	0.4924182943
5343	0.7935899496	0.4924165365
5344	0.7935914993	0.4924151367
5345	0.79359442	0.4924129232
5346	0.7935960889	0.4924110677
5347	0.7935996652	0.4924080404
5348	0.793602705	0.4924050456
5349	0.7936056256	0.4924026042
5350	0.7936079502	0.4924007487
5351	0.7936118245	0.4923970052
5352	0.7936138809	0.4923954427
5353	0.7936159968	0.4923936849
5354	0.7936188579	0.4923912109
5355	0.7936217189	0.4923882813
5356	0.7936248779	0.4923855469
5357	0.7936267853	0.492384082
5358	0.7936280072	0.4923829427
5359	0.7936300635	0.4923809245
5360	0.7936327457	0.4923788086
5361	0.7936358452	0.4923758789
5362	0.7936373353	0.4923737956
5363	0.7936393619	0.4923718099
5364	0.7936422825	0.4923693359
5365	0.793643117	0.4923686523
5366	0.7936468124	0.4923653971
5367	0.7936499119	0.4923627279
5368	0.7936522365	0.4923610677
5369	0.7936553657	0.4923581706
5370	0.7936594486	0.4923542318
5371	0.7936615944	0.4923522135
5372	0.7936635017	0.492350293
5373	0.7936677337	0.4923464518
5374	0.7936705351	0.4923435221
5375	0.7936729789	0.4923412109
5376	0.793674469	0.4923398763
5377	0.7936768532	0.4923379557
5378	0.7936788797	0.4923360026
5379	0.79368186	0.4923333984
5380	0.7936829329	0.492332487
5381	0.7936860323	0.4923299154
5382	0.7936888337	0.4923275716
5383	0.7936911583	0.4923256185
5384	0.7936940491	0.4923229818
5385	0.7936958075	0.4923211589
5386	0.7936980724	0.4923190755
5387	0.7936988473	0.4923184245
5388	0.7937000394	0.4923169271
5389	0.7937031984	0.4923138672
5390	0.793705523	0.492311849
5391	0.7937071025	0.4923102865
5392	0.7937091589	0.4923085612
5393	0.7937116623	0.492306543
5394	0.7937142253	0.4923041341
5395	0.7937170267	0.4923018555
5396	0.7937203646	0.4922986003
5397	0.7937237024	0.4922956706
5398	0.7937272191	0.4922928385
5399	0.7937285304	0.4922914714
5400	0.7937303185	0.4922900065
5401	0.7937327921	0.4922875977
5402	0.7937353253	0.492285319
5403	0.7937381268	0.4922830729
5404	0.7937410474	0.4922804036
5405	0.7937431633	0.4922788086
5406	0.7937454879	0.4922769857
5407	0.7937481999	0.4922746094
5408	0.7937523723	0.4922708659
5409	0.7937549651	0.49226875
5410	0.7937586308	0.4922654948
5411	0.7937608957	0.4922635417
5412	0.7937649488	0.4922595703
5413	0.7937673926	0.4922575195
5414	0.793769598	0.4922551758
5415	0.7937705517	0.492254069
5416	0.7937734127	0.4922517904
5417	0.7937756777	0.4922496745
5418	0.7937777638	0.4922475911
5419	0.7937808037	0.4922451823
5420	0.7937845588	0.4922411784
5421	0.7937889099	0.4922375326
5422	0.7937892079	0.4922371419
5423	0.7937942743	0.4922331055
5424	0.7937983274	0.4922292969
5425	0.7938035131	0.4922248698
5426	0.7938056588	0.4922227539
5427	0.7938073874	0.4922208659
5428	0.7938113809	0.4922175456
5429	0.7938141823	0.4922152344
5430	0.7938164473	0.4922131185
5431	0.7938186526	0.4922108073
5432	0.7938212156	0.4922084961
5433	0.7938224673	0.492207487
5434	0.7938269973	0.4922036784
5435	0.7938297987	0.4922009766
5436	0.7938314676	0.4921994141
5437	0.793833077	0.4921976888
5438	0.7938374281	0.4921939779
5439	0.7938407063	0.492191276
5440	0.7938450575	0.4921874023
5441	0.793846786	0.4921854818
5442	0.793848753	0.4921839844
5443	0.793851018	0.4921819661
5444	0.7938563824	0.4921771159
5445	0.7938579917	0.4921753255
5446	0.7938627005	0.4921715169
5447	0.7938656211	0.4921691081
5448	0.7938697338	0.4921655599
5449	0.7938702106	0.4921644857
5450	0.7938713431	0.4921633138
5451	0.7938751578	0.4921601237
5452	0.7938774824	0.4921580078
5453	0.793880105	0.492155306
5454	0.7938812971	0.4921543294
5455	0.7938840985	0.492151888
5456	0.7938882113	0.4921485026
5457	0.7938910127	0.4921460938
5458	0.7938937545	0.4921435221
5459	0.7938960493	0.4921412109
5460	0.7938985229	0.4921389323
5461	0.7939005494	0.4921373047
5462	0.7939043641	0.4921339844
5463	0.7939063311	0.4921322917
5464	0.7939091325	0.4921296224
5465	0.7939118147	0.4921269531
5466	0.7939146161	0.492124707
5467	0.7939149141	0.4921246094
5468	0.793918252	0.4921217773
5469	0.793921411	0.4921188151
5470	0.7939230204	0.4921173177
5471	0.7939266562	0.4921145508
5472	0.7939302921	0.4921115885
5473	0.7939321399	0.4921094727
5474	0.7939348221	0.492106901
5475	0.7939370871	0.4921048503
5476	0.7939397097	0.4921025065
5477	0.7939426303	0.4920998047
5478	0.7939445376	0.4920982096
5479	0.7939457297	0.4920970703
5480	0.7939468026	0.4920958008
5481	0.7939504385	0.4920932292
5482	0.7939544916	0.4920894531
5483	0.793956995	0.4920871094
5484	0.7939596176	0.4920851237
5485	0.7939622998	0.4920824544
5486	0.7939651608	0.4920802409
5487	0.7939674258	0.492077832
5488	0.7939695418	0.4920760091
5489	0.7939726114	0.492073763
5490	0.7939739227	0.4920723633
5491	0.7939765751	0.4920698893
5492	0.7939792275	0.492067513
5493	0.7939817309	0.492064974
5494	0.7939853072	0.4920610026
5495	0.793988049	0.4920587891
5496	0.7939898372	0.4920573242
5497	0.7939922214	0.4920549805
5498	0.7939943075	0.4920529948
5499	0.7939974666	0.4920500326
5500	0.7940000892	0.4920476237
5501	0.7940018773	0.4920460286
5502	0.7940029502	0.4920450846
5503	0.7940049767	0.4920429036
5504	0.7940080762	0.4920403646
5505	0.7940101027	0.4920380208
5506	0.7940126061	0.4920360352
5507	0.7940146327	0.4920344076
5508	0.7940174937	0.4920320638
5509	0.794020772	0.4920294596
5510	0.7940235734	0.4920266927
5511	0.7940246761	0.4920258464
5512	0.7940270901	0.4920238607
5513	0.7940280437	0.492022819
5514	0.7940292358	0.4920218424
5515	0.7940320969	0.4920195312
5516	0.794033587	0.4920180013
5517	0.7940363288	0.4920153971
5518	0.794038713	0.4920133138
5519	0.7940405905	0.4920114258
5520	0.7940446138	0.492007487
5521	0.7940459251	0.4920064453
5522	0.794049561	0.4920028646
5523	0.7940521836	0.4920004232
5524	0.7940537333	0.4919991211
5525	0.7940585613	0.491994694
5526	0.7940596938	0.49199375
5527	0.7940623164	0.4919914388
5528	0.7940652966	0.491988737
5529	0.7940679789	0.491986556
5530	0.7940694392	0.4919851888
5531	0.7940719724	0.4919827474
5532	0.7940739393	0.49198125
5533	0.7940775752	0.4919785807
5534	0.7940803766	0.4919761068
5535	0.7940834761	0.4919735026
5536	0.7940849662	0.4919718424
5537	0.7940868735	0.4919697917
5538	0.7940887213	0.491968099
5539	0.7940910459	0.491966276
5540	0.7940954566	0.491962207
5541	0.7940981984	0.4919599284
5542	0.794100821	0.4919570964
5543	0.7941031456	0.4919550456
5544	0.7941055298	0.4919528646
5545	0.7941077054	0.4919511068
5546	0.7941114306	0.4919472982
5547	0.7941149473	0.4919444661
5548	0.7941176891	0.4919421224
5549	0.7941199541	0.4919403646
5550	0.7941237688	0.4919366862
5551	0.7941266298	0.4919343424
5552	0.7941298485	0.4919314779
5553	0.7941323519	0.4919292969
5554	0.794137001	0.4919255208
5555	0.7941399217	0.4919230143
5556	0.7941424251	0.4919205078
5557	0.7941460609	0.4919172852
5558	0.7941487134	0.4919152669
5559	0.7941510677	0.4919132487
5560	0.7941532731	0.4919110026
5561	0.7941555977	0.4919087891
5562	0.7941587567	0.4919058268
5563	0.7941612005	0.4919032227
5564	0.7941656709	0.4918996094
5565	0.7941683531	0.4918966471
5566	0.7941704988	0.4918944336
5567	0.7941723466	0.4918929362
5568	0.7941747904	0.4918907878
5569	0.794177711	0.4918879232
5570	0.7941787839	0.4918872396
5571	0.7941823602	0.4918844076
5572	0.7941845059	0.4918826497
5573	0.7941875458	0.4918799805
5574	0.79418993	0.4918770508
5575	0.7941924334	0.4918745117
5576	0.794195354	0.4918722005
5577	0.794197619	0.491869987
5578	0.7942001224	0.4918681315
5579	0.7942029834	0.4918655273
5580	0.7942046821	0.4918636393
5581	0.7942069769	0.4918614258
5582	0.7942084074	0.491860026
5583	0.7942107022	0.4918582682
5584	0.7942131758	0.4918561523
5585	0.7942146659	0.4918542643
5586	0.7942159176	0.4918530924
5587	0.7942175269	0.4918517904
5588	0.7942197919	0.4918497721
5589	0.7942240834	0.4918458333
5590	0.7942257822	0.4918443359
5591	0.794229269	0.4918411458
5592	0.7942320108	0.4918386719
5593	0.7942338586	0.4918368164
5594	0.794236958	0.4918344401
5595	0.794239223	0.4918326823
5596	0.7942424417	0.4918301432
5597	0.7942454815	0.4918277669
5598	0.7942484021	0.4918253581
5599	0.7942503095	0.4918235026
5600	0.7942534089	0.4918207682
5601	0.7942566276	0.4918179036
5602	0.7942589223	0.4918157878
5603	0.7942606211	0.4918142578
5604	0.7942640781	0.4918109701
5605	0.7942667603	0.4918085612
5606	0.7942682505	0.491806901
5607	0.7942715883	0.4918041016
5608	0.7942740917	0.491802181
5609	0.7942761183	0.4918004232
5610	0.7942786813	0.4917981445
5611	0.7942809463	0.4917961914
5612	0.79428339	0.4917940104
5613	0.7942850888	0.4917921224
5614	0.7942864895	0.4917905599
5615	0.7942878008	0.4917893555
5616	0.7942895889	0.4917871094
5617	0.7942920327	0.4917846029
5618	0.7942947149	0.4917823893
5619	0.794296205	0.4917810547
5620	0.794298768	0.4917790365
5621	0.794300437	0.4917773437
5622	0.7943015695	0.4917764648
5623	0.7943050861	0.4917732096
5624	0.7943105102	0.4917689128
5625	0.794313252	0.4917667318
5626	0.7943154573	0.4917646159
5627	0.7943179607	0.4917623372
5628	0.794319272	0.4917610352
5629	0.7943213582	0.4917588867
5630	0.7943248749	0.4917555339
5631	0.7943282127	0.491752832
5632	0.7943308949	0.4917502604
5633	0.7943339944	0.4917472656
5634	0.7943368554	0.4917452148
5635	0.7943390608	0.4917431641
5636	0.7943411767	0.4917411133
5637	0.7943438888	0.491738444
5638	0.7943453491	0.4917373372
5639	0.7943482399	0.491734668
5640	0.7943511009	0.4917323568
5641	0.7943538427	0.491730013
5642	0.7943556309	0.491728418
5643	0.7943591475	0.4917253255
5644	0.7943623066	0.4917225911
5645	0.7943645716	0.4917204102
5646	0.7943667769	0.4917187826
5647	0.7943692803	0.4917165039
5648	0.7943716645	0.4917146159
5649	0.7943720818	0.4917139323
5650	0.7943751514	0.4917111979
5651	0.7943770885	0.4917095378
5652	0.7943795323	0.4917075846
5653	0.7943823934	0.4917044271
5654	0.7943852842	0.4917014648
5655	0.7943882346	0.4916990885
5656	0.7943899632	0.4916975586
5657	0.7943915725	0.4916958008
5658	0.7943933606	0.4916943034
5659	0.7943961024	0.491691862
5660	0.7943979502	0.4916900391
5661	0.79440099	0.4916875326
5662	0.794402957	0.4916859375
5663	0.7944049835	0.4916841797
5664	0.7944080532	0.4916814779
5665	0.7944089472	0.4916803385
5666	0.7944102287	0.491679362
5667	0.7944147587	0.4916755534
5668	0.7944175601	0.4916728516
5669	0.7944204807	0.4916697917
5670	0.794423461	0.4916668294
5671	0.7944265604	0.4916640951
5672	0.7944284081	0.4916625977
5673	0.7944312692	0.491660026
5674	0.7944344878	0.4916571615
5675	0.7944360971	0.4916555664
5676	0.7944386005	0.4916532878
5677	0.7944397926	0.4916521159
5678	0.794441402	0.4916506185
5679	0.7944438457	0.4916483398
5680	0.7944462001	0.491646224
5681	0.7944498062	0.4916431641
5682	0.7944515347	0.4916416016
5683	0.7944533825	0.4916399414
5684	0.7944569588	0.4916366211
5685	0.7944598198	0.4916339193
5686	0.7944637537	0.4916307943
5687	0.7944658995	0.4916289388
5688	0.7944695652	0.4916257813
5689	0.7944717407	0.4916237956
5690	0.7944735289	0.4916220052
5691	0.7944771051	0.4916188477
5692	0.7944787741	0.4916174154
5693	0.7944811583	0.4916149089
5694	0.7944834232	0.4916129557
5695	0.7944863439	0.4916101562
5696	0.794488728	0.4916080078
5697	0.7944921851	0.4916047852
5698	0.7944945693	0.4916029948
5699	0.7944982648	0.4915997721
5700	0.7944992185	0.4915988932
5701	0.7945008278	0.4915974935
5702	0.7945029736	0.4915955729
5703	0.7945054173	0.4915930013
5704	0.7945082784	0.4915905273
5705	0.7945102453	0.4915889648
5706	0.7945142388	0.4915852865
5707	0.7945170701	0.4915829102
5708	0.7945187688	0.4915814128
5709	0.7945221663	0.4915785156
5710	0.7945251465	0.491575651
5711	0.7945274115	0.4915733073
5712	0.7945299149	0.4915710612
5713	0.7945318222	0.4915688151
5714	0.7945351005	0.4915662435
5715	0.7945371866	0.4915646159
5716	0.79453969	0.4915618815
5717	0.7945408821	0.4915607422
5718	0.7945433855	0.4915585612
5719	0.7945451736	0.4915569661
5720	0.7945479155	0.4915548503
5721	0.7945503592	0.4915527018
5722	0.794552207	0.491550651
5723	0.7945554256	0.4915477865
5724	0.7945585847	0.4915449219
5725	0.7945609689	0.4915426107
5726	0.7945636511	0.4915401367
5727	0.7945673466	0.4915371094
5728	0.7945706844	0.4915340169
5729	0.7945727706	0.4915323568
5730	0.7945750356	0.4915304036
5731	0.7945781946	0.4915277995
5732	0.7945812941	0.4915249674
5733	0.794583261	0.4915234375
5734	0.7945854664	0.4915208659
5735	0.7945874929	0.4915191081
5736	0.7945889831	0.4915176758
5737	0.7945907712	0.4915160807
5738	0.7945917845	0.4915148112
5739	0.7945944667	0.4915130208
5740	0.7945973277	0.4915101562
5741	0.7945999503	0.4915077799
5742	0.7946029902	0.4915048828
5743	0.7946059108	0.4915025716
5744	0.794609189	0.4914998047
5745	0.7946122885	0.4914970378
5746	0.7946148515	0.491494694
5747	0.794616878	0.4914927083
5748	0.7946198583	0.4914898763
5749	0.7946221232	0.4914882487
5750	0.7946243286	0.4914863932
5751	0.7946274877	0.4914840169
5752	0.7946301103	0.4914814779
5753	0.7946328521	0.4914789714
5754	0.7946350574	0.4914770833
5755	0.7946386337	0.4914738932
5756	0.794639647	0.4914727539
5757	0.794642508	0.4914704102
5758	0.7946457267	0.4914679036
5759	0.7946479917	0.4914658854
5760	0.7946503758	0.4914635417
5761	0.7946529388	0.4914611979
5762	0.7946562469	0.4914580078
5763	0.7946583033	0.4914563477
5764	0.7946602106	0.4914544271
5765	0.7946622968	0.4914522786
5766	0.7946666479	0.4914483073
5767	0.7946695089	0.4914458333
5768	0.7946718335	0.4914438477
5769	0.7946764827	0.4914397135
5770	0.7946800292	0.4914369466
5771	0.7946829796	0.4914343099
5772	0.7946860194	0.4914317383
5773	0.794688046	0.4914302409
5774	0.794690907	0.4914274089
5775	0.7946920991	0.4914257487
5776	0.7946961522	0.4914230143
5777	0.7946985364	0.4914208008
5778	0.7947018147	0.491417806
5779	0.7947039008	0.4914158854
5780	0.7947049141	0.4914147786
5781	0.7947066426	0.4914131185
5782	0.7947104573	0.491409668
5783	0.7947124243	0.4914083008
5784	0.7947127819	0.4914075846
5785	0.7947138548	0.4914067057
5786	0.7947152853	0.4914054362
5787	0.7947171926	0.4914037435
5788	0.7947205901	0.4914009115
5789	0.7947250009	0.491396875
5790	0.7947269082	0.4913952799
5791	0.794728905	0.4913931315
5792	0.7947316766	0.4913907227
5793	0.79473418	0.4913886068
5794	0.7947368622	0.4913863281
5795	0.794739753	0.4913836914
5796	0.7947428823	0.4913809896
5797	0.7947445512	0.4913791992
5798	0.7947469354	0.4913770182
5799	0.7947497964	0.4913749674
5800	0.7947525978	0.4913722982
5801	0.7947545648	0.4913705729
5802	0.7947556674	0.4913698568
5803	0.7947579026	0.4913678385
5804	0.7947611213	0.4913652669
5805	0.7947633266	0.4913629232
5806	0.7947666347	0.4913598307
5807	0.7947691679	0.4913573242
5808	0.7947710156	0.4913555339
5809	0.7947743535	0.4913526693
5810	0.7947765887	0.4913510417
5811	0.7947784066	0.4913486979
5812	0.7947799563	0.4913473958
5813	0.7947819829	0.4913449219
5814	0.7947869897	0.4913401693
5815	0.7947892547	0.4913381836
5816	0.7947910726	0.4913367839
5817	0.7947913408	0.4913360352
5818	0.794793129	0.4913342773
5819	0.7947956324	0.4913321289
5820	0.794799	0.4913288086
5821	0.7948004007	0.4913275065
5822	0.7948024869	0.4913257812
5823	0.7948054075	0.4913232096
5824	0.7948080897	0.4913207357
5825	0.7948105931	0.4913184896
5826	0.7948147058	0.4913144206
5827	0.7948173285	0.4913121094
5828	0.7948194444	0.4913099935
5829	0.7948228121	0.4913067057
5830	0.7948252559	0.4913046224
5831	0.7948296368	0.4913004232
5832	0.7948323488	0.4912983724
5833	0.7948351502	0.491296224
5834	0.7948381901	0.4912935547
5835	0.7948399782	0.4912917969
5836	0.7948409915	0.4912903971
5837	0.7948436141	0.491287793
5838	0.794846952	0.4912853516
5839	0.7948513031	0.4912816081
5840	0.794854641	0.4912780924
5841	0.794857353	0.4912758464
5842	0.7948585749	0.4912746094
5843	0.7948598266	0.4912736003
5844	0.7948623598	0.4912715169
5845	0.7948638201	0.4912703451
5846	0.7948652506	0.4912685872
5847	0.7948693931	0.4912649089
5848	0.7948712707	0.4912631185
5849	0.7948737741	0.4912608073
5850	0.7948756218	0.4912593424
5851	0.7948788404	0.4912570638
5852	0.794880867	0.4912553385
5853	0.7948836982	0.4912527018
5854	0.794885546	0.4912509115
5855	0.7948878407	0.491248763
5856	0.7948898673	0.4912471354
5857	0.7948928177	0.4912446289
5858	0.794896096	0.4912419596
5859	0.794899404	0.4912389974
5860	0.7949025035	0.4912362305
5861	0.794903636	0.4912351888
5862	0.794906199	0.4912330078
5863	0.7949081659	0.4912310547
5864	0.7949099541	0.4912296224
5865	0.7949125171	0.4912269206
5866	0.7949153185	0.4912247721
5867	0.7949171662	0.4912231771
5868	0.794919759	0.4912206706
5869	0.7949209809	0.491219401
5870	0.7949225903	0.4912177734
5871	0.7949259877	0.4912149089
5872	0.7949288487	0.4912119466
5873	0.7949304879	0.491210612
5874	0.7949325442	0.4912079753
5875	0.7949338257	0.4912067708
5876	0.7949376106	0.4912034831
5877	0.7949402928	0.491200944
5878	0.7949424982	0.4911992187
5879	0.7949450612	0.4911967122
5880	0.7949458957	0.4911958333
5881	0.7949483395	0.4911935872
5882	0.794950366	0.4911913737
5883	0.7949534655	0.4911887695
5884	0.7949572504	0.491185612
5885	0.7949584723	0.4911842773
5886	0.7949615717	0.4911813151
5887	0.7949641943	0.4911791992
5888	0.7949650884	0.4911782227
5889	0.7949669957	0.4911765299
5890	0.7949703336	0.4911736979
5891	0.7949716747	0.4911725911
5892	0.7949738503	0.4911703451
5893	0.7949754596	0.4911689453
5894	0.7949770689	0.4911673177
5895	0.7949800193	0.4911647135
5896	0.7949841022	0.4911610352
5897	0.7949869037	0.4911585286
5898	0.794989109	0.4911567383
5899	0.7949913144	0.4911546875
5900	0.7949945331	0.4911520182
5901	0.7949963212	0.4911501953
5902	0.7949978113	0.4911488281
5903	0.7949998379	0.4911467773
5904	0.7950025201	0.4911447917
5905	0.7950050533	0.4911425781
5906	0.7950075865	0.4911401367
5907	0.7950105667	0.4911374023
5908	0.7950134277	0.4911351562
5909	0.7950155139	0.491133138
5910	0.7950185537	0.4911303711
5911	0.7950210571	0.4911282552
5912	0.7950235009	0.4911262695
5913	0.7950255871	0.4911246419
5914	0.7950280309	0.4911226237
5915	0.7950310111	0.4911198893
5916	0.7950321436	0.4911184896
5917	0.795034945	0.4911160807
5918	0.7950367928	0.4911144206
5919	0.7950391769	0.4911123047
5920	0.7950415015	0.4911104492
5921	0.7950439453	0.4911084961
5922	0.7950460911	0.4911064128
5923	0.7950479984	0.4911043945
5924	0.7950498164	0.4911026693
5925	0.7950520515	0.4911006836
5926	0.7950526476	0.4911000977
5927	0.7950550914	0.4910976888
5928	0.7950575352	0.4910957031
5929	0.7950597703	0.4910931641
5930	0.7950628996	0.4910909505
5931	0.7950651646	0.4910889974
5932	0.7950696349	0.4910852865
5933	0.7950721979	0.4910825521
5934	0.7950760126	0.4910791992
5935	0.795078814	0.4910766276
5936	0.795080483	0.491075
5937	0.7950820923	0.4910733724
5938	0.7950854301	0.4910705729
5939	0.7950882912	0.4910680013
5940	0.795091033	0.4910655924
5941	0.7950945497	0.4910623698
5942	0.795096457	0.4910607096
5943	0.7950997353	0.4910577474
5944	0.7951011062	0.4910566406
5945	0.7951021791	0.4910556641
5946	0.7951045036	0.4910536458
5947	0.7951084971	0.4910497721
5948	0.7951111794	0.4910476888
5949	0.7951129675	0.4910464193
5950	0.7951163054	0.4910436523
5951	0.7951181531	0.4910422852
5952	0.7951204181	0.4910405599
5953	0.7951224446	0.4910385742
5954	0.795125246	0.4910357422
5955	0.7951276302	0.4910337565
5956	0.7951298356	0.4910313477
5957	0.795132935	0.491028776
5958	0.7951356173	0.4910264323
5959	0.7951376736	0.4910244792
5960	0.7951407433	0.4910218099
5961	0.7951432467	0.4910189128
5962	0.7951468229	0.4910155273
5963	0.7951494455	0.4910130534
5964	0.7951516509	0.4910110352
5965	0.7951534092	0.4910093099
5966	0.795155406	0.4910073568
5967	0.7951588631	0.4910043945
5968	0.79516083	0.4910026042
5969	0.7951622605	0.4910013021
5970	0.7951643467	0.4909995768
5971	0.7951674461	0.4909966471
5972	0.7951698899	0.4909942057
5973	0.7951732278	0.4909911458
5974	0.7951743603	0.4909903971
5975	0.7951769233	0.4909878255
5976	0.7951784134	0.4909864258
5977	0.7951819599	0.4909833659
5978	0.7951846719	0.4909810872
5979	0.7951872349	0.4909783854
5980	0.7951899767	0.4909760417
5981	0.7951919138	0.4909744792
5982	0.7951939702	0.4909728516
5983	0.7951960564	0.4909709961
5984	0.7951995134	0.4909679687
